id,year,name,country,league_name
5453,20202021,Belgium Belgian Cup,Belgium,Belgian Cup
6074,20212022,Belgium Belgian Cup,Belgium,Belgian Cup
3761,20192020,Netherlands Reserve League,Netherlands,Reserve League
6684,20212022,Netherlands Reserve League,Netherlands,Reserve League
3763,2020,South America Copa Libertadores U20,South America,Copa Libertadores U20
6961,2022,South America Copa Libertadores U20,South America,Copa Libertadores U20
3768,20192020,Scotland Scottish Cup,Scotland,Scottish Cup
5298,20202021,Scotland Scottish Cup,Scotland,Scottish Cup
6613,20212022,Scotland Scottish Cup,Scotland,Scottish Cup
3772,20192020,Egypt Egypt Cup,Egypt,Egypt Cup
5532,20202021,Egypt Egypt Cup,Egypt,Egypt Cup
3777,20192020,Europe Premier League International Cup,Europe,Premier League International Cup
3798,2020,Thailand League Cup,Thailand,League Cup
6792,2021,Thailand League Cup,Thailand,League Cup
3806,2020,International CONCACAF Champions League,International,CONCACAF Champions League
4028,2019,International CONCACAF Champions League,International,CONCACAF Champions League
4029,2018,International CONCACAF Champions League,International,CONCACAF Champions League
4030,20162017,International CONCACAF Champions League,International,CONCACAF Champions League
4031,20142015,International CONCACAF Champions League,International,CONCACAF Champions League
4032,20152016,International CONCACAF Champions League,International,CONCACAF Champions League
4033,20132014,International CONCACAF Champions League,International,CONCACAF Champions League
4034,20122013,International CONCACAF Champions League,International,CONCACAF Champions League
4035,20092010,International CONCACAF Champions League,International,CONCACAF Champions League
4037,20112012,International CONCACAF Champions League,International,CONCACAF Champions League
5529,2021,International CONCACAF Champions League,International,CONCACAF Champions League
6926,2022,International CONCACAF Champions League,International,CONCACAF Champions League
3808,20192020,Europe UEFA Youth League,Europe,UEFA Youth League
4049,20142015,Europe UEFA Youth League,Europe,UEFA Youth League
4051,20182019,Europe UEFA Youth League,Europe,UEFA Youth League
4054,20132014,Europe UEFA Youth League,Europe,UEFA Youth League
4056,20172018,Europe UEFA Youth League,Europe,UEFA Youth League
4063,20162017,Europe UEFA Youth League,Europe,UEFA Youth League
4065,20152016,Europe UEFA Youth League,Europe,UEFA Youth League
5598,20202021,Europe UEFA Youth League,Europe,UEFA Youth League
6565,20212022,Europe UEFA Youth League,Europe,UEFA Youth League
3831,2020,Sweden Division 2: Norra Svealand,Sweden,Division 2: Norra Svealand
5487,2021,Sweden Division 2: Norra Svealand,Sweden,Division 2: Norra Svealand
3836,2020,Sweden Division 2: Vastra Gotaland,Sweden,Division 2: Vastra Gotaland
5494,2021,Sweden Division 2: Vastra Gotaland,Sweden,Division 2: Vastra Gotaland
3839,2020,Sweden Division 2 Ostra Gotaland,Sweden,Division 2 Ostra Gotaland
5491,2021,Sweden Division 2 Ostra Gotaland,Sweden,Division 2 Ostra Gotaland
3841,2020,Sweden Division 2: Norrland,Sweden,Division 2: Norrland
5489,2021,Sweden Division 2: Norrland,Sweden,Division 2: Norrland
3849,20192020,Italy Serie D Group D,Italy,Serie D Group D
5095,20202021,Italy Serie D Group D,Italy,Serie D Group D
6665,20212022,Italy Serie D Group D,Italy,Serie D Group D
3851,20192020,Congo DR Super League,Congo DR,Super League
5167,20202021,Congo DR Super League,Congo DR,Super League
6651,20212022,Congo DR Super League,Congo DR,Super League
3854,20192020,South Africa South African Cup,South Africa,South African Cup
5438,20202021,South Africa South African Cup,South Africa,South African Cup
6956,20212022,South Africa South African Cup,South Africa,South African Cup
3860,2020,Hong Kong Hong Kong FA Cup,Hong Kong,Hong Kong FA Cup
5420,20202021,Hong Kong Hong Kong FA Cup,Hong Kong,Hong Kong FA Cup
6821,20212022,Hong Kong Hong Kong FA Cup,Hong Kong,Hong Kong FA Cup
3936,20172018,England FA Trophy,England,FA Trophy
3937,20182019,England FA Trophy,England,FA Trophy
3938,20192020,England FA Trophy,England,FA Trophy
5308,20202021,England FA Trophy,England,FA Trophy
6460,20212022,England FA Trophy,England,FA Trophy
3986,20162017,Poland Polish Cup,Poland,Polish Cup
3987,20172018,Poland Polish Cup,Poland,Polish Cup
3988,20152016,Poland Polish Cup,Poland,Polish Cup
3989,20182019,Poland Polish Cup,Poland,Polish Cup
4405,20192020,Poland Polish Cup,Poland,Polish Cup
4592,20202021,Poland Polish Cup,Poland,Polish Cup
6106,20212022,Poland Polish Cup,Poland,Polish Cup
3993,20172018,Poland I Liga Women,Poland,I Liga Women
3994,20162017,Poland I Liga Women,Poland,I Liga Women
3995,20192020,Poland I Liga Women,Poland,I Liga Women
3996,20182019,Poland I Liga Women,Poland,I Liga Women
4627,20202021,Poland I Liga Women,Poland,I Liga Women
6618,20212022,Poland I Liga Women,Poland,I Liga Women
3997,20162017,Poland Super Cup,Poland,Super Cup
3998,20122013,Poland Super Cup,Poland,Super Cup
3999,20192020,Poland Super Cup,Poland,Super Cup
4000,20172018,Poland Super Cup,Poland,Super Cup
4001,20182019,Poland Super Cup,Poland,Super Cup
4002,20152016,Poland Super Cup,Poland,Super Cup
4003,20142015,Poland Super Cup,Poland,Super Cup
4881,20202021,Poland Super Cup,Poland,Super Cup
6031,20212022,Poland Super Cup,Poland,Super Cup
4004,20182019,Poland Womens Cup,Poland,Womens Cup
4005,20192020,Poland Womens Cup,Poland,Womens Cup
5295,20202021,Poland Womens Cup,Poland,Womens Cup
6786,20212022,Poland Womens Cup,Poland,Womens Cup
4047,20182019,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
4052,20122013,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
4055,20172018,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
4057,20112012,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
4059,20192020,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
4061,20102011,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
4064,20162017,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
4066,20132014,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
4067,20152016,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
4077,20142015,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
5277,20202021,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
6139,20212022,Europe UEFA Women's Champions League,Europe,UEFA Women's Champions League
4089,20192020,Nicaragua Primera Division,Nicaragua,Primera Division
4095,20182019,Nicaragua Primera Division,Nicaragua,Primera Division
4100,20172018,Nicaragua Primera Division,Nicaragua,Primera Division
4107,20162017,Nicaragua Primera Division,Nicaragua,Primera Division
4109,20152016,Nicaragua Primera Division,Nicaragua,Primera Division
4549,20202021,Nicaragua Primera Division,Nicaragua,Primera Division
6137,20212022,Nicaragua Primera Division,Nicaragua,Primera Division
4110,2020,Nicaragua Copa Nicaragua,Nicaragua,Copa Nicaragua
5626,2021,Nicaragua Copa Nicaragua,Nicaragua,Copa Nicaragua
4111,2020,Nicaragua Liga Primera U20,Nicaragua,Liga Primera U20
4550,20202021,Nicaragua Liga Primera U20,Nicaragua,Liga Primera U20
6140,20212022,Nicaragua Liga Primera U20,Nicaragua,Liga Primera U20
4126,2020,Belarus Reserve League,Belarus,Reserve League
4143,2019,Belarus Reserve League,Belarus,Reserve League
4144,2013,Belarus Reserve League,Belarus,Reserve League
4145,2014,Belarus Reserve League,Belarus,Reserve League
4146,2015,Belarus Reserve League,Belarus,Reserve League
4148,2018,Belarus Reserve League,Belarus,Reserve League
4150,2017,Belarus Reserve League,Belarus,Reserve League
4151,2016,Belarus Reserve League,Belarus,Reserve League
5700,2021,Belarus Reserve League,Belarus,Reserve League
4158,2020,Tajikistan Vysshaya Liga,Tajikistan,Vysshaya Liga
4159,2019,Tajikistan Vysshaya Liga,Tajikistan,Vysshaya Liga
4161,2018,Tajikistan Vysshaya Liga,Tajikistan,Vysshaya Liga
4163,2017,Tajikistan Vysshaya Liga,Tajikistan,Vysshaya Liga
4165,2016,Tajikistan Vysshaya Liga,Tajikistan,Vysshaya Liga
5662,2021,Tajikistan Vysshaya Liga,Tajikistan,Vysshaya Liga
4171,20192020,Burundi Burundi Premier League,Burundi,Burundi Premier League
4173,20182019,Burundi Burundi Premier League,Burundi,Burundi Premier League
4174,20172018,Burundi Burundi Premier League,Burundi,Burundi Premier League
4175,20162017,Burundi Burundi Premier League,Burundi,Burundi Premier League
4189,20152016,Burundi Burundi Premier League,Burundi,Burundi Premier League
4190,20142015,Burundi Burundi Premier League,Burundi,Burundi Premier League
4191,20132014,Burundi Burundi Premier League,Burundi,Burundi Premier League
4192,20122013,Burundi Burundi Premier League,Burundi,Burundi Premier League
4194,20112012,Burundi Burundi Premier League,Burundi,Burundi Premier League
4197,20102011,Burundi Burundi Premier League,Burundi,Burundi Premier League
4868,20202021,Burundi Burundi Premier League,Burundi,Burundi Premier League
6154,20212022,Burundi Burundi Premier League,Burundi,Burundi Premier League
4250,20192020,Liechtenstein Cup,Liechtenstein,Cup
4653,20202021,Liechtenstein Cup,Liechtenstein,Cup
6516,20212022,Liechtenstein Cup,Liechtenstein,Cup
4340,2022,Europe UEFA Women's Euro,Europe,UEFA Women's Euro
4343,2020,Taiwan Mulan Football League,Taiwan,Mulan Football League
5693,2021,Taiwan Mulan Football League,Taiwan,Mulan Football League
4345,2020,Belarus Premier League Women,Belarus,Premier League Women
4346,2019,Belarus Premier League Women,Belarus,Premier League Women
4347,2018,Belarus Premier League Women,Belarus,Premier League Women
4348,2017,Belarus Premier League Women,Belarus,Premier League Women
4349,2016,Belarus Premier League Women,Belarus,Premier League Women
4350,2015,Belarus Premier League Women,Belarus,Premier League Women
5660,2021,Belarus Premier League Women,Belarus,Premier League Women
4352,2020,Turkmenistan Ýokary Liga,Turkmenistan,Ýokary Liga
6835,2021,Turkmenistan Ýokary Liga,Turkmenistan,Ýokary Liga
4398,2020,Estonia II liiga,Estonia,II liiga
5885,2021,Estonia II liiga,Estonia,II liiga
4399,2020,Estonia Super Cup Women,Estonia,Super Cup Women
5573,2021,Estonia Super Cup Women,Estonia,Super Cup Women
4401,2020,Estonia Esiliiga Women,Estonia,Esiliiga Women
5838,2021,Estonia Esiliiga Women,Estonia,Esiliiga Women
4402,2020,Estonia Meistriliiga Women,Estonia,Meistriliiga Women
5595,2021,Estonia Meistriliiga Women,Estonia,Meistriliiga Women
4403,2020,Faroe Islands 1. Deild Women,Faroe Islands,1. Deild Women
5671,2021,Faroe Islands 1. Deild Women,Faroe Islands,1. Deild Women
4406,20192020,Hungary NB I Women,Hungary,NB I Women
4626,20202021,Hungary NB I Women,Hungary,NB I Women
6284,20212022,Hungary NB I Women,Hungary,NB I Women
4410,2020,Vietnam U19 Championship,Vietnam,U19 Championship
5441,2021,Vietnam U19 Championship,Vietnam,U19 Championship
7058,2022,Vietnam U19 Championship,Vietnam,U19 Championship
4414,20192020,Kosovo Kosovar Cup,Kosovo,Kosovar Cup
5365,20202021,Kosovo Kosovar Cup,Kosovo,Kosovar Cup
6823,20212022,Kosovo Kosovar Cup,Kosovo,Kosovar Cup
4415,2019,Vietnam U21 Championship,Vietnam,U21 Championship
5376,2020,Vietnam U21 Championship,Vietnam,U21 Championship
6833,2021,Vietnam U21 Championship,Vietnam,U21 Championship
4417,20192020,Estonia Womens Cup,Estonia,Womens Cup
4874,20202021,Estonia Womens Cup,Estonia,Womens Cup
6397,20212022,Estonia Womens Cup,Estonia,Womens Cup
4418,20192020,Germany DFB Pokal Women,Germany,DFB Pokal Women
5022,20202021,Germany DFB Pokal Women,Germany,DFB Pokal Women
6477,20212022,Germany DFB Pokal Women,Germany,DFB Pokal Women
4420,2020,Estonia U19 Eliitliiga Esiliiga,Estonia,U19 Eliitliiga Esiliiga
5594,2021,Estonia U19 Eliitliiga Esiliiga,Estonia,U19 Eliitliiga Esiliiga
4421,2020,Estonia U19 Eliitliiga Meistriliiga,Estonia,U19 Eliitliiga Meistriliiga
5473,2021,Estonia U19 Eliitliiga Meistriliiga,Estonia,U19 Eliitliiga Meistriliiga
6910,2022,Estonia U19 Eliitliiga Meistriliiga,Estonia,U19 Eliitliiga Meistriliiga
4425,2020,Lithuania A Lyga Women,Lithuania,A Lyga Women
5757,2021,Lithuania A Lyga Women,Lithuania,A Lyga Women
4426,2020,Iceland Womens Cup,Iceland,Womens Cup
5606,2021,Iceland Womens Cup,Iceland,Womens Cup
4427,20192020,Israel State Cup,Israel,State Cup
5227,20202021,Israel State Cup,Israel,State Cup
6574,20212022,Israel State Cup,Israel,State Cup
4428,2020,Iceland U19 League Women,Iceland,U19 League Women
5737,2021,Iceland U19 League Women,Iceland,U19 League Women
4429,20192020,Belarus Belarusian Cup,Belarus,Belarusian Cup
4430,20202021,Belarus Belarusian Cup,Belarus,Belarusian Cup
5921,20212022,Belarus Belarusian Cup,Belarus,Belarusian Cup
4433,2020,Iceland Super Cup Women,Iceland,Super Cup Women
5735,2021,Iceland Super Cup Women,Iceland,Super Cup Women
7049,2022,Iceland Super Cup Women,Iceland,Super Cup Women
4435,20192020,Denmark Women's Play-offs Divisions 1/2,Denmark,Women's Play-offs Divisions 1/2
5730,20202021,Denmark Women's Play-offs Divisions 1/2,Denmark,Women's Play-offs Divisions 1/2
4438,2020,Australia Northern Territory Premier League,Australia,Northern Territory Premier League
5821,2021,Australia Northern Territory Premier League,Australia,Northern Territory Premier League
4453,20192020,Palestine West Bank 1st Division,Palestine,West Bank 1st Division
5252,20202021,Palestine West Bank 1st Division,Palestine,West Bank 1st Division
6719,20212022,Palestine West Bank 1st Division,Palestine,West Bank 1st Division
4464,2020,USA NWSL Challenge Cup,USA,NWSL Challenge Cup
5677,2021,USA NWSL Challenge Cup,USA,NWSL Challenge Cup
4467,2020,Sweden Division 2: Norra Gotaland,Sweden,Division 2: Norra Gotaland
5485,2021,Sweden Division 2: Norra Gotaland,Sweden,Division 2: Norra Gotaland
4468,2020,Sweden Division 2: Sodra Svealand,Sweden,Division 2: Sodra Svealand
5493,2021,Sweden Division 2: Sodra Svealand,Sweden,Division 2: Sodra Svealand
4488,20192020,Montenegro Play-offs 1/2,Montenegro,Play-offs 1/2
4489,20192020,Slovakia Play-Offs 1/2,Slovakia,Play-Offs 1/2
4490,20202021,Bulgaria Elite U19,Bulgaria,Elite U19
4491,20192020,Bulgaria Elite U19,Bulgaria,Elite U19
6558,20212022,Bulgaria Elite U19,Bulgaria,Elite U19
4492,20192020,Curacao Curacao Prome Divishon,Curacao,Curacao Prome Divishon
5592,20202021,Curacao Curacao Prome Divishon,Curacao,Curacao Prome Divishon
4493,20192020,Bulgaria Play-Offs 1/2,Bulgaria,Play-Offs 1/2
4494,2020,Belarus Womens Cup,Belarus,Womens Cup
5825,2021,Belarus Womens Cup,Belarus,Womens Cup
4495,2020,Australia Tasmania Southern Championship,Australia,Tasmania Southern Championship
5469,2021,Australia Tasmania Southern Championship,Australia,Tasmania Southern Championship
4496,20192020,Bulgaria Womens League,Bulgaria,Womens League
4846,20202021,Bulgaria Womens League,Bulgaria,Womens League
6563,20212022,Bulgaria Womens League,Bulgaria,Womens League
4497,20192020,Bulgaria Super Cup,Bulgaria,Super Cup
5007,20202021,Bulgaria Super Cup,Bulgaria,Super Cup
5964,20212022,Bulgaria Super Cup,Bulgaria,Super Cup
4499,2020,Finland A Junior League,Finland,A Junior League
5406,2021,Finland A Junior League,Finland,A Junior League
4506,2020,Brazil Copa do Nordeste,Brazil,Copa do Nordeste
5468,2021,Brazil Copa do Nordeste,Brazil,Copa do Nordeste
6882,20212022,Brazil Copa do Nordeste,Brazil,Copa do Nordeste
4510,2020,Australia Northern Territory Womens Premier League,Australia,Northern Territory Womens Premier League
5718,2021,Australia Northern Territory Womens Premier League,Australia,Northern Territory Womens Premier League
4511,2020,Estonia Small Cup,Estonia,Small Cup
5892,2021,Estonia Small Cup,Estonia,Small Cup
4512,20192020,Croatia First League Women,Croatia,First League Women
5013,20202021,Croatia First League Women,Croatia,First League Women
6394,20212022,Croatia First League Women,Croatia,First League Women
4526,20202021,Austria KFV Cup,Austria,KFV Cup
6071,20212022,Austria KFV Cup,Austria,KFV Cup
4530,2020,Bhutan Bhutan Premier League,Bhutan,Bhutan Premier League
5876,2021,Bhutan Bhutan Premier League,Bhutan,Bhutan Premier League
4541,2020,Australia Brisbane Premier League,Australia,Brisbane Premier League
5587,2021,Australia Brisbane Premier League,Australia,Brisbane Premier League
4543,2020,Finland Ykkönen Women,Finland,Ykkönen Women
5604,2021,Finland Ykkönen Women,Finland,Ykkönen Women
4545,20202021,Hungary NB III,Hungary,NB III
4548,2020,Japan Regional Leagues,Japan,Regional Leagues
5748,2021,Japan Regional Leagues,Japan,Regional Leagues
4563,20202021,Czech Republic 4. Liga Division D,Czech Republic,4. Liga Division D
6059,20192020,Czech Republic 4. Liga Division D,Czech Republic,4. Liga Division D
6250,20212022,Czech Republic 4. Liga Division D,Czech Republic,4. Liga Division D
4569,2020,Kyrgyzstan Top Liga,Kyrgyzstan,Top Liga
4570,2019,Kyrgyzstan Top Liga,Kyrgyzstan,Top Liga
4571,2018,Kyrgyzstan Top Liga,Kyrgyzstan,Top Liga
5767,2021,Kyrgyzstan Top Liga,Kyrgyzstan,Top Liga
4581,20202021,Bosnia and Herzegovina First League RS,Bosnia and Herzegovina,First League RS
6227,20212022,Bosnia and Herzegovina First League RS,Bosnia and Herzegovina,First League RS
4584,20202021,Bosnia and Herzegovina First League FBiH,Bosnia and Herzegovina,First League FBiH
6226,20212022,Bosnia and Herzegovina First League FBiH,Bosnia and Herzegovina,First League FBiH
4610,20192020,Spain Tercera Play-offs,Spain,Tercera Play-offs
5140,20202021,Spain Tercera Play-offs,Spain,Tercera Play-offs
6522,20212022,Spain Tercera Play-offs,Spain,Tercera Play-offs
4611,20202021,Serbia U19 League,Serbia,U19 League
6313,20212022,Serbia U19 League,Serbia,U19 League
4612,2020,Australia Northern NSW Reserve League,Australia,Northern NSW Reserve League
5470,2021,Australia Northern NSW Reserve League,Australia,Northern NSW Reserve League
6909,2022,Australia Northern NSW Reserve League,Australia,Northern NSW Reserve League
4622,20202021,Czech Republic Czech Cup,Czech Republic,Czech Cup
6063,20192020,Czech Republic Czech Cup,Czech Republic,Czech Cup
6077,20212022,Czech Republic Czech Cup,Czech Republic,Czech Cup
4671,20202021,Germany Oberliga Nordost Süd,Germany,Oberliga Nordost Süd
6262,20212022,Germany Oberliga Nordost Süd,Germany,Oberliga Nordost Süd
4672,20202021,Germany Oberliga Rheinland Pfalz Saar,Germany,Oberliga Rheinland Pfalz Saar
6264,20212022,Germany Oberliga Rheinland Pfalz Saar,Germany,Oberliga Rheinland Pfalz Saar
4674,20202021,Germany Oberliga Schleswig Holstein,Germany,Oberliga Schleswig Holstein
6398,20212022,Germany Oberliga Schleswig Holstein,Germany,Oberliga Schleswig Holstein
4675,20202021,Germany Oberliga Westfalen,Germany,Oberliga Westfalen
6266,20212022,Germany Oberliga Westfalen,Germany,Oberliga Westfalen
4679,20202021,Germany Oberliga Baden Wurttemberg,Germany,Oberliga Baden Wurttemberg
6267,20212022,Germany Oberliga Baden Wurttemberg,Germany,Oberliga Baden Wurttemberg
4682,20202021,Germany Oberliga Bremen,Germany,Oberliga Bremen
6269,20212022,Germany Oberliga Bremen,Germany,Oberliga Bremen
4687,20202021,Denmark 2 Division Group 1,Denmark,2 Division Group 1
4688,20202021,Denmark 2 Division Group 2,Denmark,2 Division Group 2
4689,20202021,Denmark 2 Division Play offs,Denmark,2 Division Play offs
4690,20202021,Denmark 1st Division Women,Denmark,1st Division Women
6090,20212022,Denmark 1st Division Women,Denmark,1st Division Women
4711,20202021,England Womens FA Community Shield,England,Womens FA Community Shield
4716,20202021,France National 2 Group A,France,National 2 Group A
6256,20212022,France National 2 Group A,France,National 2 Group A
4717,20202021,France National 2 Group B,France,National 2 Group B
6257,20212022,France National 2 Group B,France,National 2 Group B
4718,20202021,France National 2 Group C,France,National 2 Group C
6258,20212022,France National 2 Group C,France,National 2 Group C
4720,20202021,France National 2 Group D,France,National 2 Group D
6263,20212022,France National 2 Group D,France,National 2 Group D
4740,20202021,France National 3 Group H,France,National 3 Group H
6472,20212022,France National 3 Group H,France,National 3 Group H
4744,20192020,Greece Play Offs 1 2,Greece,Play Offs 1 2
4777,20202021,Sweden Svenska Cupen Women,Sweden,Svenska Cupen Women
6512,20212022,Sweden Svenska Cupen Women,Sweden,Svenska Cupen Women
4786,20202021,Germany Oberliga Mittelrhein,Germany,Oberliga Mittelrhein
6271,20212022,Germany Oberliga Mittelrhein,Germany,Oberliga Mittelrhein
4788,20202021,Germany Oberliga Niedersachsen,Germany,Oberliga Niedersachsen
6275,20212022,Germany Oberliga Niedersachsen,Germany,Oberliga Niedersachsen
4790,20202021,Germany Oberliga Hessen,Germany,Oberliga Hessen
6400,20212022,Germany Oberliga Hessen,Germany,Oberliga Hessen
4794,20202021,Ukraine Super Cup,Ukraine,Super Cup
5975,20212022,Ukraine Super Cup,Ukraine,Super Cup
4813,20202021,Croatia 3. HNL North,Croatia,3. HNL North
6557,20212022,Croatia 3. HNL North,Croatia,3. HNL North
4816,20202021,Croatia 3. HNL Center,Croatia,3. HNL Center
6388,20212022,Croatia 3. HNL Center,Croatia,3. HNL Center
4833,20202021,UAE UAE League Cup,UAE,UAE League Cup
6697,20212022,UAE UAE League Cup,UAE,UAE League Cup
4901,20202021,Scotland SWPL 1,Scotland,SWPL 1
6316,20212022,Scotland SWPL 1,Scotland,SWPL 1
4911,20202021,Turkey 3. Lig Group 1,Turkey,3. Lig Group 1
6330,20212022,Turkey 3. Lig Group 1,Turkey,3. Lig Group 1
4914,20202021,Turkey 3. Lig Group 2,Turkey,3. Lig Group 2
6332,20212022,Turkey 3. Lig Group 2,Turkey,3. Lig Group 2
4917,20202021,Turkey 3. Lig Group 3,Turkey,3. Lig Group 3
6334,20212022,Turkey 3. Lig Group 3,Turkey,3. Lig Group 3
4918,20202021,Turkey 3. Lig Play-offs,Turkey,3. Lig Play-offs
6335,20212022,Turkey 3. Lig Play-offs,Turkey,3. Lig Play-offs
4926,20202021,England Southern League Premier Central,England,Southern League Premier Central
6167,20212022,England Southern League Premier Central,England,Southern League Premier Central
4927,20202021,England Southern League Premier South,England,Southern League Premier South
6169,20212022,England Southern League Premier South,England,Southern League Premier South
4928,20202021,England Isthmian League Division One North,England,Isthmian League Division One North
6162,20212022,England Isthmian League Division One North,England,Isthmian League Division One North
4929,20202021,England Isthmian League Division One South,England,Isthmian League Division One South
4932,20202021,England Southern League Division One Central,England,Southern League Division One Central
6163,20212022,England Southern League Division One Central,England,Southern League Division One Central
4941,20192020,South Africa Play-offs 1 2,South Africa,Play-offs 1 2
5979,20202021,South Africa Play-offs 1 2,South Africa,Play-offs 1 2
4982,20202021,Romania 3. Liga Series 7,Romania,3. Liga Series 7
6602,20212022,Romania 3. Liga Series 7,Romania,3. Liga Series 7
4983,20202021,Romania 3. Liga Series 8,Romania,3. Liga Series 8
6607,20212022,Romania 3. Liga Series 8,Romania,3. Liga Series 8
4987,20202021,Romania 3. Liga Series 10,Romania,3. Liga Series 10
6609,20212022,Romania 3. Liga Series 10,Romania,3. Liga Series 10
4990,20202021,Portugal Campeonato de Portugal Group A,Portugal,Campeonato de Portugal Group A
6415,20212022,Portugal Campeonato de Portugal Group A,Portugal,Campeonato de Portugal Group A
4992,20202021,Portugal Campeonato de Portugal Group B,Portugal,Campeonato de Portugal Group B
6417,20212022,Portugal Campeonato de Portugal Group B,Portugal,Campeonato de Portugal Group B
4994,20202021,Portugal Campeonato de Portugal Group C,Portugal,Campeonato de Portugal Group C
6418,20212022,Portugal Campeonato de Portugal Group C,Portugal,Campeonato de Portugal Group C
4996,20202021,Portugal Campeonato de Portugal Group D,Portugal,Campeonato de Portugal Group D
6419,20212022,Portugal Campeonato de Portugal Group D,Portugal,Campeonato de Portugal Group D
5040,20202021,Portugal Campeonato de Portugal Group G,Portugal,Campeonato de Portugal Group G
5042,20202021,Portugal Campeonato de Portugal Group F,Portugal,Campeonato de Portugal Group F
6422,20212022,Portugal Campeonato de Portugal Group F,Portugal,Campeonato de Portugal Group F
5046,20202021,Portugal Campeonato de Portugal Group E,Portugal,Campeonato de Portugal Group E
6421,20212022,Portugal Campeonato de Portugal Group E,Portugal,Campeonato de Portugal Group E
5047,20202021,Portugal Campeonato de Portugal Group H,Portugal,Campeonato de Portugal Group H
5063,20202021,Romania Romania Cup,Romania,Romania Cup
6064,20192020,Romania Romania Cup,Romania,Romania Cup
6202,20212022,Romania Romania Cup,Romania,Romania Cup
5068,20202021,Spain Segunda B Group 5,Spain,Segunda B Group 5
5069,20202021,Spain Segunda B Group 1,Spain,Segunda B Group 1
5070,20202021,Spain Segunda B Group 2,Spain,Segunda B Group 2
5071,20202021,Spain Segunda B Group 3,Spain,Segunda B Group 3
5073,20202021,Spain Segunda B Group 4,Spain,Segunda B Group 4
5100,20192020,Egypt Second Division,Egypt,Second Division
5343,20202021,Egypt Second Division,Egypt,Second Division
6722,20212022,Egypt Second Division,Egypt,Second Division
5102,20202021,Greece Gamma Ethniki Group 9,Greece,Gamma Ethniki Group 9
5105,20202021,Greece Gamma Ethniki Group 10,Greece,Gamma Ethniki Group 10
5154,20202021,England Isthmian League South East Division,England,Isthmian League South East Division
6171,20212022,England Isthmian League South East Division,England,Isthmian League South East Division
5156,20202021,England Northern North Division One,England,Northern North Division One
5157,20202021,England Northern South Division One,England,Northern South Division One
5158,20202021,England Southern South and West Division One,England,Southern South and West Division One
5160,20202021,Germany Oberliga Hamburg,Germany,Oberliga Hamburg
6270,20212022,Germany Oberliga Hamburg,Germany,Oberliga Hamburg
5161,20202021,Qatar Qatar Stars Cup,Qatar,Qatar Stars Cup
5213,20192020,Qatar Qatar Stars Cup,Qatar,Qatar Stars Cup
6584,20212022,Qatar Qatar Stars Cup,Qatar,Qatar Stars Cup
5164,20202021,Switzerland Erste Liga Cup,Switzerland,Erste Liga Cup
6698,20212022,Switzerland Erste Liga Cup,Switzerland,Erste Liga Cup
5169,2020,USA NWSL Fall Series,USA,NWSL Fall Series
5176,20202021,FYR Macedonia Macedonian Football Cup,FYR Macedonia,Macedonian Football Cup
5214,20192020,FYR Macedonia Macedonian Football Cup,FYR Macedonia,Macedonian Football Cup
6567,20212022,FYR Macedonia Macedonian Football Cup,FYR Macedonia,Macedonian Football Cup
5231,20202021,Czech Republic 4. Liga Division F,Czech Republic,4. Liga Division F
6251,20212022,Czech Republic 4. Liga Division F,Czech Republic,4. Liga Division F
5232,2020,Norway PostNord Cup,Norway,PostNord Cup
5233,20202021,Netherlands U21 Divisie 1,Netherlands,U21 Divisie 1
6599,20212022,Netherlands U21 Divisie 1,Netherlands,U21 Divisie 1
5234,20202021,Netherlands U21 Divisie 2,Netherlands,U21 Divisie 2
6617,20212022,Netherlands U21 Divisie 2,Netherlands,U21 Divisie 2
5235,20202021,Netherlands U21 Divisie 3,Netherlands,U21 Divisie 3
6610,20212022,Netherlands U21 Divisie 3,Netherlands,U21 Divisie 3
5236,20202021,Netherlands U21 Divisie 4,Netherlands,U21 Divisie 4
6616,20212022,Netherlands U21 Divisie 4,Netherlands,U21 Divisie 4
5264,20192020,Oman Sultan Cup,Oman,Sultan Cup
5483,20202021,Oman Sultan Cup,Oman,Sultan Cup
6827,20212022,Oman Sultan Cup,Oman,Sultan Cup
5299,20202021,South Africa 8 Cup,South Africa,8 Cup
6306,20212022,South Africa 8 Cup,South Africa,8 Cup
5304,2020,Sweden Division 2: Play-offs,Sweden,Division 2: Play-offs
5305,20202021,Wales Welsh Premier Womens League,Wales,Welsh Premier Womens League
6624,20212022,Wales Welsh Premier Womens League,Wales,Welsh Premier Womens League
5313,20202021,Africa CAF Confederations Cup,Africa,CAF Confederations Cup
6456,20212022,Africa CAF Confederations Cup,Africa,CAF Confederations Cup
5320,20202021,Netherlands KNVB Women's Cup,Netherlands,KNVB Women's Cup
